loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status,total_assets,loan_income_ratio,risk_category
2663,3, Graduate, No,4200000,12500000,20,375,1300000,5100000,10900000,2400000, Rejected,19700000,2.9761904761904763,High Risk
2664,2, Graduate, No,4300000,14700000,2,871,4100000,7300000,13900000,4400000, Approved,29700000,3.4186046511627906,Low Risk
2665,0, Not Graduate, No,800000,2900000,2,439,100000,900000,2700000,1200000, Approved,4900000,3.625,High Risk
2666,0, Not Graduate, Yes,9300000,32000000,8,438,24800000,6400000,34900000,12400000, Rejected,78500000,3.4408602150537635,High Risk
2667,5, Not Graduate, No,6200000,13700000,2,468,3300000,12300000,13900000,5500000, Rejected,35000000,2.2096774193548385,High Risk
2668,3, Graduate, Yes,3500000,10200000,12,645,10400000,5700000,10000000,2400000, Approved,28500000,2.914285714285714,Medium Risk
2669,2, Graduate, Yes,3600000,9200000,18,700,4400000,1800000,10700000,3500000, Approved,20400000,2.5555555555555554,Medium Risk
2670,5, Graduate, Yes,9500000,36700000,16,348,3500000,2200000,31600000,11400000, Rejected,48700000,3.863157894736842,High Risk
2671,5, Graduate, Yes,600000,1400000,10,877,1400000,400000,2000000,700000, Approved,4500000,2.3333333333333335,Low Risk
2672,0, Not Graduate, Yes,3800000,14900000,6,899,7800000,600000,12400000,2800000, Approved,23600000,3.9210526315789473,Low Risk
2673,3, Graduate, Yes,1400000,3500000,12,610,1200000,600000,3800000,1400000, Approved,7000000,2.5,Medium Risk
2674,1, Not Graduate, No,6300000,23900000,4,742,1500000,7100000,21800000,4300000, Approved,34700000,3.7936507936507935,Medium Risk
2675,1, Not Graduate, Yes,2800000,6600000,18,801,4000000,4900000,7100000,3700000, Approved,19700000,2.357142857142857,Low Risk
2676,4, Graduate, Yes,5400000,17100000,2,533,13800000,5100000,12200000,4700000, Approved,35800000,3.1666666666666665,High Risk
2677,3, Not Graduate, Yes,6300000,23900000,16,656,12700000,9300000,15200000,5100000, Approved,42300000,3.7936507936507935,Medium Risk
2678,3, Graduate, Yes,3900000,14300000,18,785,10900000,7600000,13900000,4900000, Approved,37300000,3.6666666666666665,Low Risk
2679,2, Graduate, Yes,4200000,15700000,2,332,7000000,700000,13300000,3000000, Approved,24000000,3.738095238095238,High Risk
2680,0, Graduate, No,3100000,8100000,18,768,400000,1600000,11600000,2400000, Approved,16000000,2.6129032258064515,Low Risk
2681,1, Graduate, No,3400000,8600000,6,640,7700000,1000000,7800000,4400000, Approved,20900000,2.5294117647058822,Medium Risk
2682,4, Not Graduate, No,1500000,3100000,6,885,100000,2800000,3800000,1900000, Approved,8600000,2.066666666666667,Low Risk
2683,3, Not Graduate, Yes,900000,2000000,18,772,2300000,700000,3500000,800000, Approved,7300000,2.2222222222222223,Low Risk
2684,4, Graduate, Yes,7800000,25600000,4,665,1000000,2300000,27300000,8200000, Approved,38800000,3.282051282051282,Medium Risk
2685,1, Not Graduate, Yes,3500000,10500000,20,454,8300000,4000000,7600000,2100000, Rejected,22000000,3.0,High Risk
2686,1, Not Graduate, No,8400000,32500000,14,698,20600000,5900000,17300000,12200000, Approved,56000000,3.869047619047619,Medium Risk
2687,4, Not Graduate, Yes,6400000,21300000,20,332,3600000,9100000,16200000,8000000, Rejected,36900000,3.328125,High Risk
2688,1, Not Graduate, No,9600000,28300000,6,536,18700000,9300000,27300000,6000000, Rejected,61300000,2.9479166666666665,High Risk
2689,5, Not Graduate, Yes,2100000,6500000,10,796,2400000,2800000,7300000,2700000, Approved,15200000,3.0952380952380953,Low Risk
2690,2, Not Graduate, Yes,6000000,19900000,8,486,12100000,8100000,20100000,6600000, Rejected,46900000,3.316666666666667,High Risk
2691,0, Not Graduate, Yes,8300000,16800000,18,422,8000000,10600000,23300000,11400000, Rejected,53300000,2.0240963855421685,High Risk
2692,1, Not Graduate, Yes,5300000,18500000,6,501,6700000,8600000,16600000,4300000, Rejected,36200000,3.490566037735849,High Risk
2693,1, Not Graduate, Yes,9700000,23500000,4,666,15100000,9400000,23300000,8000000, Approved,55800000,2.422680412371134,Medium Risk
2694,3, Not Graduate, Yes,8200000,16500000,18,371,19000000,1200000,18500000,8200000, Rejected,46900000,2.0121951219512195,High Risk
2695,5, Graduate, No,3400000,6900000,14,312,1800000,400000,10300000,3800000, Rejected,16300000,2.0294117647058822,High Risk
2696,5, Graduate, No,2800000,11000000,12,753,3900000,4600000,10700000,2400000, Approved,21600000,3.9285714285714284,Low Risk
2697,0, Not Graduate, Yes,2400000,5200000,16,740,6300000,1000000,7500000,2900000, Approved,17700000,2.1666666666666665,Medium Risk
2698,1, Graduate, No,8200000,24000000,4,366,10900000,15200000,25200000,10400000, Rejected,61700000,2.926829268292683,High Risk
2699,4, Not Graduate, No,4200000,11100000,8,526,11600000,200000,16800000,4900000, Rejected,33500000,2.642857142857143,High Risk
2700,4, Graduate, Yes,5500000,14800000,10,354,16000000,3400000,21200000,7700000, Rejected,48300000,2.690909090909091,High Risk
2701,5, Not Graduate, Yes,2900000,6300000,6,719,7900000,1600000,8000000,1600000, Approved,19100000,2.1724137931034484,Medium Risk
2702,5, Not Graduate, No,6300000,20100000,12,774,15600000,11800000,16200000,5800000, Approved,49400000,3.1904761904761907,Low Risk
2703,5, Not Graduate, Yes,9700000,29100000,18,732,4700000,7400000,35600000,12400000, Approved,60100000,3.0,Medium Risk
2704,1, Not Graduate, No,6500000,16000000,6,862,2000000,0,24000000,9700000, Approved,35700000,2.4615384615384617,Low Risk
2705,5, Not Graduate, No,4900000,10800000,18,613,6800000,800000,14500000,5300000, Approved,27400000,2.204081632653061,Medium Risk
2706,5, Graduate, Yes,6900000,16500000,6,447,4100000,400000,14100000,6600000, Rejected,25200000,2.391304347826087,High Risk
2707,4, Not Graduate, Yes,1100000,3000000,4,730,300000,600000,3600000,1100000, Approved,5600000,2.727272727272727,Medium Risk
2708,2, Not Graduate, Yes,7800000,29600000,14,568,-100000,8600000,27000000,7200000, Approved,42700000,3.7948717948717947,Medium Risk
2709,2, Graduate, Yes,8200000,23600000,6,495,23000000,10600000,27200000,6100000, Rejected,66900000,2.8780487804878048,High Risk
2710,5, Not Graduate, Yes,6700000,23600000,14,854,3000000,3300000,19400000,7500000, Approved,33200000,3.5223880597014925,Low Risk
2711,3, Graduate, Yes,7400000,15200000,10,548,16700000,12800000,19300000,4800000, Rejected,53600000,2.054054054054054,High Risk
2712,1, Not Graduate, No,1200000,2700000,14,779,600000,2200000,2400000,600000, Approved,5800000,2.25,Low Risk
2713,0, Not Graduate, No,9500000,24800000,2,564,17400000,16000000,19600000,12000000, Approved,65000000,2.610526315789474,Medium Risk
2714,5, Not Graduate, Yes,4000000,8200000,2,571,3500000,7700000,9500000,4400000, Approved,25100000,2.05,Medium Risk
2715,0, Not Graduate, Yes,8600000,32600000,8,778,21500000,14100000,33600000,11000000, Approved,80200000,3.7906976744186047,Low Risk
2716,4, Graduate, Yes,9100000,28400000,12,808,25800000,11800000,19300000,9700000, Approved,66600000,3.120879120879121,Low Risk
2717,0, Not Graduate, Yes,7100000,18600000,20,770,19200000,13100000,23100000,5100000, Approved,60500000,2.619718309859155,Low Risk
2718,0, Not Graduate, No,9000000,28400000,4,612,0,7200000,26900000,13200000, Approved,47300000,3.1555555555555554,Medium Risk
2719,3, Graduate, Yes,1400000,2700000,14,819,1200000,1500000,4000000,1300000, Approved,8000000,1.9285714285714286,Low Risk
2720,1, Graduate, No,8800000,20200000,6,627,24200000,16100000,17600000,11900000, Approved,69800000,2.2954545454545454,Medium Risk
2721,3, Not Graduate, Yes,5400000,14700000,4,359,12300000,9900000,15100000,6100000, Rejected,43400000,2.7222222222222223,High Risk
2722,1, Graduate, No,6100000,19100000,6,341,5700000,5900000,12400000,6300000, Rejected,30300000,3.1311475409836067,High Risk
2723,1, Graduate, No,1000000,3600000,4,570,1000000,1300000,3700000,1000000, Approved,7000000,3.6,Medium Risk
2724,3, Graduate, Yes,7700000,18100000,20,736,7800000,14500000,29100000,10000000, Approved,61400000,2.3506493506493507,Medium Risk
2725,1, Graduate, Yes,6100000,12900000,2,302,8900000,7500000,15600000,7200000, Rejected,39200000,2.1147540983606556,High Risk
2726,2, Not Graduate, Yes,7700000,21000000,12,420,16100000,4300000,27400000,10500000, Rejected,58300000,2.727272727272727,High Risk
2727,4, Graduate, Yes,4700000,12000000,2,416,5800000,8200000,13000000,6800000, Rejected,33800000,2.5531914893617023,High Risk
2728,2, Graduate, Yes,9100000,34800000,20,836,21300000,10900000,30600000,9900000, Approved,72700000,3.8241758241758244,Low Risk
2729,0, Graduate, Yes,5800000,12700000,12,528,8400000,7300000,19600000,7600000, Rejected,42900000,2.189655172413793,High Risk
2730,4, Not Graduate, No,8500000,24900000,2,405,1900000,400000,21700000,11400000, Rejected,35400000,2.929411764705882,High Risk
2731,2, Graduate, Yes,9900000,33400000,14,783,16600000,16100000,21000000,9500000, Approved,63200000,3.3737373737373737,Low Risk
2732,4, Not Graduate, Yes,2000000,4000000,10,636,2100000,0,4000000,1700000, Approved,7800000,2.0,Medium Risk
2733,1, Not Graduate, Yes,5000000,16800000,6,711,6300000,7600000,16000000,3200000, Approved,33100000,3.36,Medium Risk
2734,1, Graduate, Yes,3200000,11800000,16,848,5500000,3200000,7500000,2300000, Approved,18500000,3.6875,Low Risk
2735,1, Not Graduate, Yes,8000000,27800000,8,804,7900000,1600000,27100000,11800000, Approved,48400000,3.475,Low Risk
2736,0, Not Graduate, Yes,1200000,2800000,14,892,3200000,100000,3300000,1700000, Approved,8300000,2.3333333333333335,Low Risk
2737,2, Not Graduate, Yes,5800000,22800000,14,696,12100000,200000,20800000,4800000, Approved,37900000,3.9310344827586206,Medium Risk
2738,1, Graduate, No,2500000,7600000,20,888,7400000,4200000,6400000,1900000, Approved,19900000,3.04,Low Risk
2739,1, Not Graduate, Yes,600000,1400000,10,699,400000,500000,1300000,800000, Approved,3000000,2.3333333333333335,Medium Risk
2740,5, Graduate, No,4900000,13000000,10,865,13300000,3700000,14700000,6500000, Approved,38200000,2.6530612244897958,Low Risk
2741,2, Graduate, Yes,9400000,37300000,14,383,7800000,15900000,27100000,7700000, Rejected,58500000,3.9680851063829787,High Risk
2742,2, Graduate, No,5300000,19300000,16,368,14700000,400000,11600000,3700000, Rejected,30400000,3.641509433962264,High Risk
2743,5, Not Graduate, No,5100000,15800000,4,607,6000000,7700000,12600000,7000000, Approved,33300000,3.0980392156862746,Medium Risk
2744,4, Not Graduate, Yes,2900000,8900000,18,827,400000,3400000,11200000,1600000, Approved,16600000,3.0689655172413794,Low Risk
2745,1, Graduate, No,9100000,34000000,12,672,8600000,1600000,32700000,8800000, Approved,51700000,3.7362637362637363,Medium Risk
2746,3, Not Graduate, Yes,8800000,26700000,12,708,16000000,15300000,26900000,9600000, Approved,67800000,3.034090909090909,Medium Risk
2747,4, Not Graduate, No,2600000,8800000,10,682,4500000,4700000,10300000,1600000, Approved,21100000,3.3846153846153846,Medium Risk
2748,1, Graduate, Yes,9700000,25500000,18,741,21900000,6200000,34800000,4900000, Approved,67800000,2.6288659793814433,Medium Risk
2749,5, Not Graduate, Yes,600000,1200000,8,343,100000,700000,1600000,600000, Rejected,3000000,2.0,High Risk
2750,0, Graduate, Yes,4100000,11100000,16,785,6800000,5300000,8500000,4800000, Approved,25400000,2.707317073170732,Low Risk
2751,1, Not Graduate, Yes,8000000,28000000,20,830,22400000,12600000,25600000,10600000, Approved,71200000,3.5,Low Risk
2752,2, Graduate, No,8800000,26700000,16,696,12900000,15300000,20300000,10900000, Approved,59400000,3.034090909090909,Medium Risk
2753,1, Graduate, No,200000,300000,12,697,600000,300000,700000,100000, Approved,1700000,1.5,Medium Risk
2754,0, Graduate, Yes,3800000,11700000,2,351,100000,6700000,12500000,3100000, Approved,22400000,3.0789473684210527,High Risk
2755,3, Graduate, No,6800000,21800000,10,556,16400000,9300000,19100000,5400000, Approved,50200000,3.2058823529411766,Medium Risk
2756,0, Graduate, No,8600000,31800000,2,895,22600000,15900000,19600000,5100000, Approved,63200000,3.697674418604651,Low Risk
2757,2, Graduate, Yes,2800000,8400000,10,534,8300000,4800000,10600000,1500000, Rejected,25200000,3.0,High Risk
2758,0, Graduate, No,8000000,29800000,12,736,600000,15700000,30800000,8400000, Approved,55500000,3.725,Medium Risk
2759,2, Graduate, Yes,2300000,5500000,16,629,4600000,2900000,7000000,1900000, Approved,16400000,2.391304347826087,Medium Risk
2760,4, Graduate, Yes,7600000,16200000,20,657,1900000,9300000,28500000,5500000, Approved,45200000,2.1315789473684212,Medium Risk
2761,2, Graduate, No,2900000,11300000,12,839,700000,5100000,8100000,2600000, Approved,16500000,3.896551724137931,Low Risk
2762,4, Not Graduate, No,7900000,25700000,18,589,4300000,300000,25300000,9800000, Approved,39700000,3.2531645569620253,Medium Risk
2763,2, Not Graduate, No,1900000,4500000,6,805,2200000,3100000,4800000,2300000, Approved,12400000,2.3684210526315788,Low Risk
2764,3, Not Graduate, Yes,4600000,13600000,20,729,1300000,8900000,17200000,5900000, Approved,33300000,2.9565217391304346,Medium Risk
2765,1, Not Graduate, No,2600000,7700000,6,399,3700000,4300000,8900000,3500000, Rejected,20400000,2.9615384615384617,High Risk
2766,2, Not Graduate, No,2700000,6700000,8,413,7600000,800000,9200000,2300000, Rejected,19900000,2.4814814814814814,High Risk
2767,5, Graduate, Yes,6300000,13200000,16,321,6700000,4000000,15200000,7100000, Rejected,33000000,2.0952380952380953,High Risk
2768,0, Graduate, Yes,2600000,7500000,2,853,4200000,3900000,9600000,1400000, Approved,19100000,2.8846153846153846,Low Risk
2769,4, Not Graduate, Yes,7700000,23400000,6,400,3900000,3400000,20800000,10700000, Rejected,38800000,3.038961038961039,High Risk
2770,0, Graduate, Yes,7400000,16300000,16,630,11200000,13200000,28400000,5300000, Approved,58100000,2.2027027027027026,Medium Risk
2771,3, Graduate, Yes,7300000,21600000,20,557,1900000,3800000,26400000,9300000, Approved,41400000,2.958904109589041,Medium Risk
2772,1, Graduate, No,2900000,7600000,2,358,800000,700000,10100000,2100000, Rejected,13700000,2.6206896551724137,High Risk
2773,3, Graduate, Yes,6600000,16000000,10,510,1200000,4800000,13300000,6300000, Rejected,25600000,2.4242424242424243,High Risk
2774,2, Graduate, Yes,2700000,9600000,14,554,5800000,200000,10200000,1900000, Approved,18100000,3.5555555555555554,Medium Risk
2775,3, Graduate, Yes,8300000,27700000,4,596,20500000,15400000,21400000,7400000, Approved,64700000,3.3373493975903616,Medium Risk
2776,0, Graduate, No,4900000,18500000,8,659,8800000,1700000,14700000,4900000, Approved,30100000,3.7755102040816326,Medium Risk
2777,4, Graduate, Yes,7900000,30700000,10,322,10600000,13200000,30300000,6300000, Rejected,60400000,3.8860759493670884,High Risk
2778,5, Graduate, Yes,8800000,21300000,14,852,8000000,6400000,28500000,9900000, Approved,52800000,2.4204545454545454,Low Risk
2779,5, Not Graduate, No,4000000,14100000,18,653,5800000,4100000,9400000,5400000, Approved,24700000,3.525,Medium Risk
2780,4, Graduate, Yes,3900000,9200000,12,737,2800000,2300000,12300000,5200000, Approved,22600000,2.358974358974359,Medium Risk
2781,3, Graduate, Yes,7700000,18900000,2,583,9300000,3000000,16700000,9300000, Approved,38300000,2.4545454545454546,Medium Risk
2782,1, Graduate, Yes,3800000,10000000,16,873,5100000,2800000,10300000,4000000, Approved,22200000,2.6315789473684212,Low Risk
2783,5, Graduate, No,8000000,27000000,20,595,4500000,5200000,24800000,10400000, Approved,44900000,3.375,Medium Risk
2784,5, Graduate, Yes,3400000,11300000,20,871,6500000,3900000,9700000,2400000, Approved,22500000,3.323529411764706,Low Risk
2785,5, Graduate, Yes,5500000,18800000,12,603,3300000,700000,21000000,5000000, Approved,30000000,3.418181818181818,Medium Risk
2786,0, Not Graduate, No,7700000,29300000,14,801,6200000,11800000,23400000,4700000, Approved,46100000,3.8051948051948052,Low Risk
2787,5, Graduate, No,4000000,9400000,4,723,200000,0,12100000,2000000, Approved,14300000,2.35,Medium Risk
2788,5, Not Graduate, Yes,5900000,22600000,18,630,2300000,4200000,16500000,6800000, Approved,29800000,3.830508474576271,Medium Risk
2789,0, Not Graduate, Yes,2600000,9900000,20,368,3600000,1500000,5200000,2000000, Rejected,12300000,3.8076923076923075,High Risk
2790,3, Graduate, No,6600000,22200000,12,759,8900000,2200000,18700000,8500000, Approved,38300000,3.3636363636363638,Low Risk
2791,0, Not Graduate, Yes,1000000,3000000,18,382,2200000,700000,3500000,900000, Rejected,7300000,3.0,High Risk
2792,4, Not Graduate, Yes,800000,2800000,16,645,900000,1400000,2300000,600000, Approved,5200000,3.5,Medium Risk
2793,0, Graduate, No,3200000,6300000,6,878,6700000,5200000,8100000,3600000, Approved,23600000,1.96875,Low Risk
2794,4, Graduate, No,8400000,23400000,12,350,18700000,9100000,27500000,6700000, Rejected,62000000,2.7857142857142856,High Risk
2795,3, Graduate, Yes,5800000,17600000,6,720,4900000,4200000,18800000,6600000, Approved,34500000,3.0344827586206895,Medium Risk
2796,0, Not Graduate, Yes,7300000,28100000,10,673,13700000,1200000,16300000,8900000, Approved,40100000,3.8493150684931505,Medium Risk
2797,1, Graduate, No,3900000,8000000,6,448,100000,1900000,9800000,4000000, Rejected,15800000,2.051282051282051,High Risk
2798,2, Not Graduate, Yes,4600000,16000000,4,720,0,4000000,12300000,4200000, Approved,20500000,3.4782608695652173,Medium Risk
2799,0, Graduate, No,3600000,12300000,2,300,5200000,3000000,14300000,5400000, Approved,27900000,3.4166666666666665,High Risk
2800,4, Graduate, No,7500000,28700000,20,520,4600000,3500000,15200000,5700000, Rejected,29000000,3.8266666666666667,High Risk
2801,1, Graduate, No,5200000,15000000,12,794,3200000,7200000,16500000,5100000, Approved,32000000,2.8846153846153846,Low Risk
2802,3, Graduate, Yes,4400000,10000000,8,875,5900000,5200000,11700000,4100000, Approved,26900000,2.272727272727273,Low Risk
2803,1, Not Graduate, Yes,5100000,12900000,14,533,6700000,6700000,14400000,3900000, Rejected,31700000,2.5294117647058822,High Risk
2804,0, Graduate, No,6000000,23600000,6,776,13800000,2700000,23400000,8800000, Approved,48700000,3.933333333333333,Low Risk
2805,2, Graduate, No,3800000,11400000,6,706,1000000,4000000,12100000,2800000, Approved,19900000,3.0,Medium Risk
2806,3, Graduate, No,2800000,10900000,2,710,600000,2400000,5600000,3600000, Approved,12200000,3.892857142857143,Medium Risk
